,id,tweet,created_atinformation
0,"User(_api=<tweepy.api.API object at 0x00000216DA071FC8>, _json={'id': 555360671, 'id_str': '555360671', 'name': 'Friday Boy', 'screen_name': 'GateFriday', 'location': '', 'description': '#DestroyTheAadhaar', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 185, 'friends_count': 363, 'listed_count': 2, 'created_at': 'Mon Apr 16 19:25:45 +0000 2012', 'favourites_count': 43665, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 16366, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/574662551654391811/Nf2VX8EX_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/574662551654391811/Nf2VX8EX_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/555360671/1446131083', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=555360671, id_str='555360671', name='Friday Boy', screen_name='GateFriday', location='', description='#DestroyTheAadhaar', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=185, friends_count=363, listed_count=2, created_at=datetime.datetime(2012, 4, 16, 19, 25, 45), favourites_count=43665, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=16366, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/574662551654391811/Nf2VX8EX_normal.jpeg', profile_image_url_https='https://pbs.twimg.com/profile_images/574662551654391811/Nf2VX8EX_normal.jpeg', profile_banner_url='https://pbs.twimg.com/profile_banners/555360671/1446131083', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","RT @sweposten: #Kashmir protests continue

Friday prayers have become the focal point for protests in #Srinagar since 🇮🇳’s decision to #Rev…",2020-03-20 13:14:20
1,"User(_api=<tweepy.api.API object at 0x00000216DA071FC8>, _json={'id': 53119185, 'id_str': '53119185', 'name': 'Eric R. Dahlen, Ph.D.', 'screen_name': 'edahlen', 'location': 'Hattiesburg, MS', 'description': 'Professor of Psychology at Southern Miss. My lab studies aggression/victimization, anger, dark personality traits, and college mental health. #psychology', 'url': 'https://t.co/BFTpeHkX7Z', 'entities': {'url': {'urls': [{'url': 'https://t.co/BFTpeHkX7Z', 'expanded_url': 'https://www.anger-lab.com/', 'display_url': 'anger-lab.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1403, 'friends_count': 482, 'listed_count': 104, 'created_at': 'Thu Jul 02 16:58:16 +0000 2009', 'favourites_count': 514, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 7254, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/597477006972878849/DJezo076_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/597477006972878849/DJezo076_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/53119185/1408107461', 'profile_link_color': '000808', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=53119185, id_str='53119185', name='Eric R. Dahlen, Ph.D.', screen_name='edahlen', location='Hattiesburg, MS', description='Professor of Psychology at Southern Miss. My lab studies aggression/victimization, anger, dark personality traits, and college mental health. #psychology', url='https://t.co/BFTpeHkX7Z', entities={'url': {'urls': [{'url': 'https://t.co/BFTpeHkX7Z', 'expanded_url': 'https://www.anger-lab.com/', 'display_url': 'anger-lab.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=1403, friends_count=482, listed_count=104, created_at=datetime.datetime(2009, 7, 2, 16, 58, 16), favourites_count=514, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=7254, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='131516', profile_background_image_url='http://abs.twimg.com/images/themes/theme14/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme14/bg.gif', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/597477006972878849/DJezo076_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/597477006972878849/DJezo076_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/53119185/1408107461', profile_link_color='000808', profile_sidebar_border_color='EEEEEE', profile_sidebar_fill_color='EFEFEF', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",The psychology of coronavirus fear—and how to manage it https://t.co/kfYeWnUmlq #psychology #fear https://t.co/pWnVit5lIa,2020-03-20 13:14:02
2,"User(_api=<tweepy.api.API object at 0x00000216DA071FC8>, _json={'id': 147745789, 'id_str': '147745789', 'name': 'Kelly Florentia', 'screen_name': 'kellyflorentia', 'location': 'London, England', 'description': 'Writer, tweeter, daydreamer, brilliant wife! TV drama addict. Books: THE MAGIC TOUCH, NO WAY BACK, HER SECRET. 👠Life is short, buy the shoes, or the book📚', 'url': 'https://t.co/vlXbUBhe8h', 'entities': {'url': {'urls': [{'url': 'https://t.co/vlXbUBhe8h', 'expanded_url': 'http://www.kellyflorentia.com', 'display_url': 'kellyflorentia.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5323, 'friends_count': 2640, 'listed_count': 256, 'created_at': 'Mon May 24 23:22:51 +0000 2010', 'favourites_count': 13708, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 58235, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'E884C0', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1228435148875739137/ywkFEhDF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1228435148875739137/ywkFEhDF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/147745789/1570404592', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=147745789, id_str='147745789', name='Kelly Florentia', screen_name='kellyflorentia', location='London, England', description='Writer, tweeter, daydreamer, brilliant wife! TV drama addict. Books: THE MAGIC TOUCH, NO WAY BACK, HER SECRET. 👠Life is short, buy the shoes, or the book📚', url='https://t.co/vlXbUBhe8h', entities={'url': {'urls': [{'url': 'https://t.co/vlXbUBhe8h', 'expanded_url': 'http://www.kellyflorentia.com', 'display_url': 'kellyflorentia.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=5323, friends_count=2640, listed_count=256, created_at=datetime.datetime(2010, 5, 24, 23, 22, 51), favourites_count=13708, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=58235, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='E884C0', profile_background_image_url='http://abs.twimg.com/images/themes/theme4/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme4/bg.gif', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1228435148875739137/ywkFEhDF_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1228435148875739137/ywkFEhDF_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/147745789/1570404592', profile_link_color='1B95E0', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='F3F3F3', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",RT @The__SadieRyan: #FridayMotivaton  #thrillerbooks #readers #books  #Domesticnoir #PsychologicalThriller #Fear #lies  @RubyFiction #first…,2020-03-20 13:13:50
3,"User(_api=<tweepy.api.API object at 0x00000216DA071FC8>, _json={'id': 784912328756195328, 'id_str': '784912328756195328', 'name': 'Dámaris Ramírez', 'screen_name': 'Ramirez_DL102', 'location': 'Mineola, NY', 'description': '4th Grade Dual Language (Spanish) Educator @MineolaUFSD Apple Teacher, @Flipgrid Certified Educator, @GetKahoot! Certified - Bronze', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 359, 'friends_count': 424, 'listed_count': 8, 'created_at': 'Sun Oct 09 00:24:17 +0000 2016', 'favourites_count': 4080, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 831, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1181672533583679488/Ma4ulopr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1181672533583679488/Ma4ulopr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/784912328756195328/1547915774', 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=784912328756195328, id_str='784912328756195328', name='Dámaris Ramírez', screen_name='Ramirez_DL102', location='Mineola, NY', description='4th Grade Dual Language (Spanish) Educator @MineolaUFSD Apple Teacher, @Flipgrid Certified Educator, @GetKahoot! Certified - Bronze', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=359, friends_count=424, listed_count=8, created_at=datetime.datetime(2016, 10, 9, 0, 24, 17), favourites_count=4080, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=831, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1181672533583679488/Ma4ulopr_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1181672533583679488/Ma4ulopr_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/784912328756195328/1547915774', profile_link_color='91D2FA', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=False, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",RT @MindsetWorks: The greatest mistake you can make in life is to be continually fearing you will make a mistake - Elbert Hubbard  #GrowthM…,2020-03-20 13:12:47
4,"User(_api=<tweepy.api.API object at 0x00000216DA071FC8>, _json={'id': 1145986544718745600, 'id_str': '1145986544718745600', 'name': 'Film Music Tracks', 'screen_name': 'FilmMusicTracks', 'location': 'World', 'description': 'Everything about #filmmusic #soundtracks\n[bot]', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1697, 'friends_count': 186, 'listed_count': 26, 'created_at': 'Tue Jul 02 09:24:18 +0000 2019', 'favourites_count': 85, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 64706, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1151058982796255232/woEez2BW_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1151058982796255232/woEez2BW_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1145986544718745600/1563268417', 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1145986544718745600, id_str='1145986544718745600', name='Film Music Tracks', screen_name='FilmMusicTracks', location='World', description='Everything about #filmmusic #soundtracks\n[bot]', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=1697, friends_count=186, listed_count=26, created_at=datetime.datetime(2019, 7, 2, 9, 24, 18), favourites_count=85, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=64706, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1151058982796255232/woEez2BW_normal.png', profile_image_url_https='https://pbs.twimg.com/profile_images/1151058982796255232/woEez2BW_normal.png', profile_banner_url='https://pbs.twimg.com/profile_banners/1145986544718745600/1563268417', profile_link_color='91D2FA', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=False, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","RT @melodic_techno: ⚠️ ""Fear"" ⚠️ #fear 
https://t.co/LmJs8D7tID #techno #music #fear #scary #public #dope #viral #insane #fast #Minecraft #…",2020-03-20 13:10:03
5,"User(_api=<tweepy.api.API object at 0x00000216DA071FC8>, _json={'id': 2971889495, 'id_str': '2971889495', 'name': 'KRYSTSTAR', 'screen_name': 'the_lifeyouwant', 'location': '', 'description': 'SACRED LAW OF ONE', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 198, 'friends_count': 84, 'listed_count': 2, 'created_at': 'Sat Jan 10 19:31:40 +0000 2015', 'favourites_count': 19004, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 25805, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1078007417546436608/siXIUTTM_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1078007417546436608/siXIUTTM_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2971889495/1420919370', 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=2971889495, id_str='2971889495', name='KRYSTSTAR', screen_name='the_lifeyouwant', location='', description='SACRED LAW OF ONE', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=198, friends_count=84, listed_count=2, created_at=datetime.datetime(2015, 1, 10, 19, 31, 40), favourites_count=19004, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=25805, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=True, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1078007417546436608/siXIUTTM_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1078007417546436608/siXIUTTM_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/2971889495/1420919370', profile_link_color='91D2FA', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=False, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","RT @7Artikel: FOR YOUR PROTECTION!
#ChinaLiedPeopleDied #ChinaCoronaVirus #ChinaLiesPeopleDie #worldwide LOCKDOWN #Fear FOR SAFETY | Trojan…",2020-03-20 13:07:34
6,"User(_api=<tweepy.api.API object at 0x00000216DA071FC8>, _json={'id': 302644703, 'id_str': '302644703', 'name': 'Mohammed azam', 'screen_name': 'azam152006', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 305, 'friends_count': 1176, 'listed_count': 0, 'created_at': 'Sat May 21 14:38:48 +0000 2011', 'favourites_count': 25716, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9449, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1224174229731495936/Mw6IckDv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1224174229731495936/Mw6IckDv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/302644703/1579667553', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=302644703, id_str='302644703', name='Mohammed azam', screen_name='azam152006', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=305, friends_count=1176, listed_count=0, created_at=datetime.datetime(2011, 5, 21, 14, 38, 48), favourites_count=25716, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=9449, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1224174229731495936/Mw6IckDv_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1224174229731495936/Mw6IckDv_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/302644703/1579667553', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","RT @sweposten: #Kashmir protests continue

Friday prayers have become the focal point for protests in #Srinagar since 🇮🇳’s decision to #Rev…",2020-03-20 13:06:37
7,"User(_api=<tweepy.api.API object at 0x00000216DA071FC8>, _json={'id': 1137765380057944064, 'id_str': '1137765380057944064', 'name': 'Melodic Techno Music', 'screen_name': 'melodic_techno', 'location': 'Germany', 'description': 'Techno / Tech House / Melodic Techno', 'url': 'https://t.co/lH5RlLHd8C', 'entities': {'url': {'urls': [{'url': 'https://t.co/lH5RlLHd8C', 'expanded_url': 'https://open.spotify.com/playlist/2IEzIgn43DWPlsw6PpGiMq', 'display_url': 'open.spotify.com/playlist/2IEzI…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 208, 'friends_count': 989, 'listed_count': 1, 'created_at': 'Sun Jun 09 16:56:20 +0000 2019', 'favourites_count': 58, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 124, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1204353297555107840/kA6uY7K5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1204353297555107840/kA6uY7K5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1137765380057944064/1582721485', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1137765380057944064, id_str='1137765380057944064', name='Melodic Techno Music', screen_name='melodic_techno', location='Germany', description='Techno / Tech House / Melodic Techno', url='https://t.co/lH5RlLHd8C', entities={'url': {'urls': [{'url': 'https://t.co/lH5RlLHd8C', 'expanded_url': 'https://open.spotify.com/playlist/2IEzIgn43DWPlsw6PpGiMq', 'display_url': 'open.spotify.com/playlist/2IEzI…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=208, friends_count=989, listed_count=1, created_at=datetime.datetime(2019, 6, 9, 16, 56, 20), favourites_count=58, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=124, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1204353297555107840/kA6uY7K5_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1204353297555107840/kA6uY7K5_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1137765380057944064/1582721485', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","⚠️ ""Fear"" ⚠️ #fear 
https://t.co/LmJs8D7tID #techno #music #fear #scary #public #dope #viral #insane #fast… https://t.co/rGEqzeNlgC",2020-03-20 13:06:21
8,"User(_api=<tweepy.api.API object at 0x00000216DA071FC8>, _json={'id': 838921853263474689, 'id_str': '838921853263474689', 'name': 'Sherry Warburton', 'screen_name': 'WarburtonSherry', 'location': 'Riverton, WY', 'description': 'Teacher of Science, and a Learner for Life.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 275, 'friends_count': 397, 'listed_count': 2, 'created_at': 'Tue Mar 07 01:18:51 +0000 2017', 'favourites_count': 32854, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 20017, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/853303616584597504/XM1pblDJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/853303616584597504/XM1pblDJ_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=838921853263474689, id_str='838921853263474689', name='Sherry Warburton', screen_name='WarburtonSherry', location='Riverton, WY', description='Teacher of Science, and a Learner for Life.', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=275, friends_count=397, listed_count=2, created_at=datetime.datetime(2017, 3, 7, 1, 18, 51), favourites_count=32854, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=20017, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/853303616584597504/XM1pblDJ_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/853303616584597504/XM1pblDJ_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","RT @JPBrown5: Everyone, absolutely everyone, has been through darkness.

Not everyone wants to talk about it, and that's fine. But if you c…",2020-03-20 13:05:04
